"wavelength_nm","band","transmission","qe_pct","qe","spectral_response","band_fullname","relative_spectral_response"
855,"blue",0.00200217352557404,16.87,0.1687,0.000337766673764341,"blue",0.000574453698399977
855,"green",0.00348635467985779,16.87,0.1687,0.000588148034492009,"green",0.000973752834152194
855,"red",0.00490253588981498,16.87,0.1687,0.000827057804611787,"red",0.00177541935167368
855,"re",0.00201705427270678,16.87,0.1687,0.000340277055805634,"red edge",0.000931165669053686
855,"nir",0.731813483649675,16.87,0.1687,0.1234569346917,"near infrared",0.699106222839478
856,"blue",0.00223452693842939,16.689,0.16689,0.000372920200754481,"blue",0.000634240750113015
856,"green",0.00446513050928402,16.689,0.16689,0.00074518563069441,"green",0.00123374826965953
856,"red",0.00413441350962045,16.689,0.16689,0.000689992270620557,"red",0.0014811850186699
856,"re",0.00246039202735856,16.689,0.16689,0.00041061482544587,"red edge",0.0011236444601133
856,"nir",0.719598530537698,16.689,0.16689,0.120093798761436,"near infrared",0.68006161215824
857,"blue",0.00220544340729556,16.527,0.16527,0.000364493631923737,"blue",0.000619909337319401
857,"green",0.00387221166040538,16.527,0.16527,0.000639960421115197,"green",0.00105953473829831
857,"red",0.00481120389686951,16.527,0.16527,0.000795147668035624,"red",0.00170691885064949
857,"re",0.00170301415574972,16.527,0.16527,0.000281457149520756,"red edge",0.000770205426642519
857,"nir",0.709331294918802,16.527,0.16527,0.11723118311123,"near infrared",0.663851324581813
858,"blue",0.00258382972875185,16.401,0.16401,0.000423773913812591,"blue",0.000720729755135412
858,"green",0.00415920882635533,16.401,0.16401,0.000682151839610538,"green",0.00112938792308745
858,"red",0.00371610124154495,16.401,0.16401,0.000609477764625787,"red",0.00130834702447352
858,"re",0.000660516072959004,16.401,0.16401,0.000108331241126006,"red edge",0.000296447647296364
858,"nir",0.693598726353656,16.401,0.16401,0.113757127109263,"near infrared",0.644178600845935
859,"blue",0.00136355279360522,16.276,0.16276,0.000221931852687186,"blue",0.000377448645682143
859,"green",0.00317657177360534,16.276,0.16276,0.000517018821872005,"green",0.000855989501933349
859,"red",0.00358593031947087,16.276,0.16276,0.000583646018797079,"red",0.00125289481644638
859,"re",0.00131472516613391,16.276,0.16276,0.000213984668039955,"red edge",0.000585567475629242
859,"nir",0.67461332207577,16.276,0.16276,0.109800064301052,"near infrared",0.621770728495182
860,"blue",0.00247857834211222,16.15,0.1615,0.000400290402251124,"blue",0.00068079037947837
860,"green",0.00394015736863079,16.15,0.1615,0.000636335415033872,"green",0.00105353308609767
860,"red",0.00473135432505789,16.15,0.1615,0.000764113723496849,"red",0.0016402992439114
860,"re",0.00140632743932357,16.15,0.1615,0.000227121881450757,"red edge",0.00062151736383492
860,"nir",0.648271349072393,16.15,0.1615,0.104695822875191,"near infrared",0.592866666097995
861,"blue",0.00226026906481139,16.024,0.16024,0.000362185514945377,"blue",0.000615983827677548
861,"green",0.00358836990001229,16.024,0.16024,0.000575000392777969,"green",0.000951985264372722
861,"red",0.00445298493144012,16.024,0.16024,0.000713546305413965,"red",0.00153174773502301
861,"re",0.000961064003277786,16.024,0.16024,0.000154000895885232,"red edge",0.000421422322796133
861,"nir",0.623359095424437,16.024,0.16024,0.0998870614508118,"near infrared",0.565635834194307
862,"blue",0.00225698523685571,15.898,0.15898,0.000358815512955321,"blue",0.000610252326445565
862,"green",0.00502784561389244,15.898,0.15898,0.00079932689569662,"green",0.00132338592404024
862,"red",0.00337806810105309,15.898,0.15898,0.00053704526670542,"red",0.00115285842648098
862,"re",0.00109942939814108,15.898,0.15898,0.000174787285716469,"red edge",0.000478304126209496
862,"nir",0.583897562103658,15.898,0.15898,0.0928280344232395,"near infrared",0.525662302253864
863,"blue",0.00239531122972916,15.773,0.15773,0.00037781244026518,"blue",0.000642561183414083
863,"green",0.00388447750874742,15.773,0.15773,0.000612698637454731,"green",0.00101439943639026
863,"red",0.00410315693873393,15.773,0.15773,0.000647190943946503,"red",0.00138930473747228
863,"re",0.000694175728432005,15.773,0.15773,0.00010949233764558,"red edge",0.000299624979411588
863,"nir",0.534652794694496,15.773,0.15773,0.0843307853071629,"near infrared",0.477544472754037
864,"blue",0.00262931484883937,15.647,0.15647,0.000411408894397896,"blue",0.000699700057165521
864,"green",0.00375294598219498,15.647,0.15647,0.000587223457834049,"green",0.000972222081538428
864,"red",0.00416664753341613,15.647,0.15647,0.000651955339553622,"red",0.00139953231783333
864,"re",0.000666572997870809,15.647,0.15647,0.000104298676976845,"red edge",0.000285412565060023
864,"nir",0.47065476813225,15.647,0.15647,0.0736433515696532,"near infrared",0.417024167023654
865,"blue",0.0017802745718947,15.521,0.15521,0.000276316416303776,"blue",0.000469942713723967
865,"green",0.00435069331786926,15.521,0.15521,0.000675271109866488,"green",0.00111799601204401
865,"red",0.00399065649384795,15.521,0.15521,0.00061938979441014,"red",0.00132962487155432
865,"re",0.00233821530738315,15.521,0.15521,0.000362914397858939,"red edge",0.000993112589655653
865,"nir",0.39503663656087,15.521,0.15521,0.0613136363606126,"near infrared",0.347204025692555
866,"blue",0.000955217071475829,15.396,0.15396,0.000147065220324419,"blue",0.000250119879441726
866,"green",0.00469874364214506,15.396,0.15396,0.000723418571144654,"green",0.00119771017264193
866,"red",0.00326792151727076,15.396,0.15396,0.000503129196799006,"red",0.00108005185055751
866,"re",0.000793297132359004,15.396,0.15396,0.000122136026497992,"red edge",0.000334224341280664
866,"nir",0.343975041524494,15.396,0.15396,0.0529583973931111,"near infrared",0.299890364697505
867,"blue",0.000997518941383191,15.27,0.1527,0.000152321142349213,"blue",0.000259058842578604
867,"green",0.00367506843418681,15.27,0.1527,0.000561182949900326,"green",0.000929108754763262
867,"red",0.00334828967721668,15.27,0.1527,0.000511283833710987,"red",0.00109755715683558
867,"re",0.00212552943651594,15.27,0.1527,0.000324568344955984,"red edge",0.000888178896955128
867,"nir",0.268183445459693,15.27,0.1527,0.0409516121216951,"near infrared",0.231898896089394
868,"blue",0.000990338305017474,15.144,0.15144,0.000149976832911846,"blue",0.000255071778930551
868,"green",0.00408491468795632,15.144,0.15144,0.000618619480344105,"green",0.00102420213436081
868,"red",0.00424251647196534,15.144,0.15144,0.000642486694514431,"red",0.00137920627104075
868,"re",0.00201296165538909,15.144,0.15144,0.000304842913092124,"red edge",0.000834200397242894
868,"nir",0.201158837886464,15.144,0.15144,0.0304634944095261,"near infrared",0.172507267933708
869,"blue",0.00260733969003904,14.993,0.14993,0.000390918439727553,"blue",0.000664851096680189
869,"green",0.00401563647029876,14.993,0.14993,0.000602064375991893,"green",0.000996793082834222
869,"red",0.00440999046017659,14.993,0.14993,0.000661189869694276,"red",0.00141935579743042
869,"re",0.000639025533115391,14.993,0.14993,9.58090981799906e-05,"red edge",0.000262180894909236
869,"nir",0.148079983219571,14.993,0.14993,0.0222016318841103,"near infrared",0.125722374738471
870,"blue",0.00105084041714315,14.839,0.14839,0.000155934209499872,"blue",0.000265203734743754
870,"green",0.00495843723836598,14.839,0.14839,0.000735782501801128,"green",0.00121818021047586
870,"red",0.00326369051822488,14.839,0.14839,0.00048429903599939,"red",0.00103962972807423
870,"re",0.00226274777032258,14.839,0.14839,0.000335769141638168,"red edge",0.000918829794976467
870,"nir",0.109092768092067,14.839,0.14839,0.0161882758571818,"near infrared",0.0916702202031811
871,"blue",0.00185244810667867,14.685,0.14685,0.000272032004465763,"blue",0.000462656037988951
871,"green",0.00458387826382028,14.685,0.14685,0.000673142523042008,"green",0.00111447186959769
871,"red",0.00366615656764722,14.685,0.14685,0.000538375091958994,"red",0.00115571312113034
871,"re",0.000732120692154215,14.685,0.14685,0.000107511923642846,"red edge",0.00029420559100912
871,"nir",0.0887984251430927,14.685,0.14685,0.0130400487322632,"near infrared",0.0738425851704554
872,"blue",0.0023431997227988,14.531,0.14531,0.000340490351719894,"blue",0.000579085969717276
872,"green",0.0044465332967411,14.531,0.14531,0.000646125753349449,"green",0.00106974221904213
872,"red",0.00304781097273545,14.531,0.14531,0.000442877412448188,"red",0.000950711212801815
872,"re",0.00209434357106722,14.531,0.14531,0.000304329064311778,"red edge",0.000832794253821879
872,"nir",0.0656565892511716,14.531,0.14531,0.00954055898408775,"near infrared",0.0540258363922528
873,"blue",0.00120563196809641,14.377,0.14377,0.000173333708053221,"blue",0.000294795778810393
873,"green",0.00417860450361737,14.377,0.14377,0.000600757969485069,"green",0.00099463016301817
873,"red",0.00347764144523304,14.377,0.14377,0.000499980510581154,"red",0.00107329266345795
873,"re",0.00135507673269238,14.377,0.14377,0.000194819381859183,"red edge",0.000533121810473031
873,"nir",0.049293693865074,14.377,0.14377,0.00708695436698169,"near infrared",0.0401316775870785
874,"blue",0.001233165076864,14.223,0.14223,0.000175393068882367,"blue",0.000298298218620272
874,"green",0.00427242198390451,14.223,0.14223,0.000607666578770739,"green",0.00100606823213929
874,"red",0.00434002646034412,14.223,0.14223,0.000617281963454744,"red",0.0013251000561818
874,"re",0.00252292260025042,14.223,0.14223,0.000358835281433617,"red edge",0.000981950117456817
874,"nir",0.0377022419347852,14.223,0.14223,0.0053623898703845,"near infrared",0.0303658934756398
875,"blue",0.00135858148792972,14.069,0.14069,0.000191138829536832,"blue",0.000325077682506604
875,"green",0.00495298121781772,14.069,0.14069,0.000696834927534775,"green",0.0011536976166371
875,"red",0.00399801287128805,14.069,0.14069,0.000562480430861516,"red",0.00120745930492493
875,"re",0.00194646143041072,14.069,0.14069,0.000273847658644484,"red edge",0.000749382110635549
875,"nir",0.0293065602307607,14.069,0.14069,0.00412313995886572,"near infrared",0.0233483263623823
876,"blue",0.00222632958951473,13.915,0.13915,0.000309793762380975,"blue",0.000526879015498014
876,"green",0.00453511848126013,13.915,0.13915,0.000631061736667347,"green",0.00104480185015935
876,"red",0.00482571151922405,13.915,0.13915,0.000671497757900027,"red",0.00144148342151344
876,"re",0.00158831337819697,13.915,0.13915,0.000221013806576108,"red edge",0.000604802661711335
876,"nir",0.0242789563348018,13.915,0.13915,0.00337841677398767,"near infrared",0.0191311423367038
877,"blue",0.00197812828165707,13.761,0.13761,0.000272210232838829,"blue",0.000462959158326215
877,"green",0.00326151317536563,13.761,0.13761,0.000448816828062064,"green",0.000743072547574025
877,"red",0.00404590403221878,13.761,0.13761,0.000556756853873626,"red",0.00119517267962688
877,"re",0.00169048267467523,13.761,0.13761,0.000232627320862058,"red edge",0.000636582958430248
877,"nir",0.0190582497429265,13.761,0.13761,0.00262260574712412,"near infrared",0.0148511705919774
878,"blue",0.00188936245466825,13.607,0.13607,0.000257085549206709,"blue",0.000437235985720787
878,"green",0.00514661004364536,13.607,0.13607,0.000700299228638824,"green",0.00115943320159291
878,"red",0.00369273141669625,13.607,0.13607,0.000502469963869859,"red",0.00107863669566369
878,"re",0.00159313977187946,13.607,0.13607,0.000216778528759638,"red edge",0.00059321285501025
878,"nir",0.01517763285035,13.607,0.13607,0.00206522050194712,"near infrared",0.0116948351913355
879,"blue",0.00269782079296372,13.452,0.13452,0.00036291085306948,"blue",0.000617217440109874
879,"green",0.00352293621544226,13.452,0.13452,0.000473905379701293,"green",0.000784609791313304
879,"red",0.00496934270993623,13.452,0.13452,0.000668475981340622,"red",0.00143499666744367
879,"re",0.00163869582534281,13.452,0.13452,0.000220437362425115,"red edge",0.000603225226517354
879,"nir",0.0120279797304724,13.452,0.13452,0.00161800383334315,"near infrared",0.00916235731344762
880,"blue",0.00249426486005541,13.297,0.13297,0.000331662398441568,"blue",0.000564071905856213
880,"green",0.00431170013294433,13.297,0.13297,0.000573326766677608,"green",0.000949214366464433
880,"red",0.00359537559808893,13.297,0.13297,0.000478077093277885,"red",0.00102627327650438
880,"re",0.00239851663817557,13.297,0.13297,0.000318930757378206,"red edge",0.000872751679870855
880,"nir",0.0103597987523441,13.297,0.13297,0.00137754244009919,"near infrared",0.00780068365137832
881,"blue",0.00173922475181609,13.142,0.13142,0.000228568916883671,"blue",0.00038873657421487
881,"green",0.0036996166808226,13.142,0.13142,0.000486203624193706,"green",0.000804971077464549
881,"red",0.00363694915718469,13.142,0.13142,0.000477967858237212,"red",0.00102603878502868
881,"re",0.00216755182282686,13.142,0.13142,0.000284859660555906,"red edge",0.000779516373150524
881,"nir",0.00822107122080045,13.142,0.13142,0.0010804131798376,"near infrared",0.006118113811496
882,"blue",0.00188490616316316,12.987,0.12987,0.00024479276341,"blue",0.000416329138441102
882,"green",0.00332466902051259,12.987,0.12987,0.00043177476569397,"green",0.000714857275979922
882,"red",0.0031411277996274,12.987,0.12987,0.00040793826733761,"red",0.000875708433051285
882,"re",0.00119458143365864,12.987,0.12987,0.000155140290789248,"red edge",0.000424540268599448
882,"nir",0.00667067952720142,12.987,0.12987,0.000866321150197649,"near infrared",0.00490576336269061
883,"blue",0.00212653424015131,12.831,0.12831,0.000272855608353815,"blue",0.000464056775054675
883,"green",0.00404782465408569,12.831,0.12831,0.000519376381365735,"green",0.000859892737350406
883,"red",0.00366117885996021,12.831,0.12831,0.000469765859521495,"red",0.00100843180863467
883,"re",0.00150241404100352,12.831,0.12831,0.000192774745601162,"red edge",0.000527526678339703
883,"nir",0.00529717752866876,12.831,0.12831,0.000679680848703489,"near infrared",0.00384886529104283
884,"blue",0.00112971769386368,12.676,0.12676,0.00014320301487416,"blue",0.000243551267505696
884,"green",0.00375942173251047,12.676,0.12676,0.000476544298813027,"green",0.000788978852864907
884,"red",0.0044779060586492,12.676,0.12676,0.000567619371994373,"red",0.00121849091055577
884,"re",0.00190306279069555,12.676,0.12676,0.000241232239348568,"red edge",0.00066013025479636
884,"nir",0.0047839195883755,12.676,0.12676,0.000606409647022478,"near infrared",0.00343394851720555
885,"blue",0.000834694503947284,12.521,0.12521,0.000104512098839239,"blue",0.00017774803250019
885,"green",0.00473288178147779,12.521,0.12521,0.000592604127858834,"green",0.000981130455585445
885,"red",0.00385013236482629,12.521,0.12521,0.0004820750733999,"red",0.00103485561650124
885,"re",0.00220896914327275,12.521,0.12521,0.000276585026429181,"red edge",0.000756872897514049
885,"nir",0.00416621682316152,12.521,0.12521,0.000521652008428054,"near infrared",0.00295398687938817
886,"blue",0.00191281674164133,12.366,0.12366,0.000236538918271367,"blue",0.000402291483947053
886,"green",0.00461989419069676,12.366,0.12366,0.000571296115621561,"green",0.000945852368965441
886,"red",0.00473662821900235,12.366,0.12366,0.000585731445561831,"red",0.00125737153743734
886,"re",0.00191093065172837,12.366,0.12366,0.00023630568439273,"red edge",0.00064664877327031
886,"nir",0.00392291724777285,12.366,0.12366,0.000485107946859591,"near infrared",0.00274704685682774
887,"blue",0.00229036524956898,12.211,0.12211,0.000279676500624868,"blue",0.000475657347567724
887,"green",0.00318758046068084,12.211,0.12211,0.000389235450053737,"green",0.000644428103835619
887,"red",0.00496917152496509,12.211,0.12211,0.000606785534913487,"red",0.001302567698405
887,"re",0.000616407771035245,12.211,0.12211,7.52695529211138e-05,"red edge",0.000205974579858817
887,"nir",0.00340005848537489,12.211,0.12211,0.000415181141649128,"near infrared",0.00235106857672546
888,"blue",0.00118133356486702,12.055,0.12055,0.000142409761244719,"blue",0.000242202148375254
